id,lon,lat,year,month,day,time,hPa
571,10.887,42.45,2001,2,25,22,995.94
571,11.094,42.508,2001,2,25,23,995.32
571,11.313,42.578,2001,2,26,0,995.71
571,11.525,42.646,2001,2,26,1,995.36
571,11.752,42.697,2001,2,26,2,995.37
571,12.088,42.724,2001,2,26,3,995.3
571,12.544,42.726,2001,2,26,4,995.65
571,13.004,42.705,2001,2,26,5,995.78
571,13.372,42.66,2001,2,26,6,995.67
571,13.642,42.589,2001,2,26,7,995.54
571,13.877,42.495,2001,2,26,8,995.53
571,14.175,42.397,2001,2,26,9,995.62
571,14.568,42.319,2001,2,26,10,995.97
571,15.037,42.292,2001,2,26,11,996.05
571,15.569,42.324,2001,2,26,12,995.9
571,16.13,42.38,2001,2,26,13,995.74
572,-1.58,28.25,2001,3,28,2,1006.94
572,-1.247,28.376,2001,3,28,3,1006.19
572,-0.946,28.509,2001,3,28,4,1006.64
572,-0.643,28.622,2001,3,28,5,1006.71
572,-0.31,28.702,2001,3,28,6,1007.26
572,0.019,28.773,2001,3,28,7,1007.55
572,0.31,28.849,2001,3,28,8,1008.23
572,0.538,28.911,2001,3,28,9,1008.66
572,0.672,28.945,2001,3,28,10,1008.64
572,0.716,28.995,2001,3,28,11,1008.08
572,0.74,29.143,2001,3,28,12,1007.29
572,0.84,29.418,2001,3,28,13,1006.31
572,1.073,29.742,2001,3,28,14,1005.72
572,1.379,30.035,2001,3,28,15,1004.85
572,1.646,30.282,2001,3,28,16,1004.82
572,1.84,30.489,2001,3,28,17,1004.19
572,2.001,30.651,2001,3,28,18,1004.42
572,2.179,30.754,2001,3,28,19,1004.54
572,2.4,30.793,2001,3,28,20,1005.23
572,2.665,30.78,2001,3,28,21,1006.01
572,2.953,30.738,2001,3,28,22,1006.32
572,3.283,30.629,2001,3,28,23,1005.78
572,3.716,30.376,2001,3,29,0,1005.74
572,4.237,30.012,2001,3,29,1,1005.11
572,4.792,29.631,2001,3,29,2,1004.57
572,5.347,29.308,2001,3,29,3,1003.79
572,5.82,29.132,2001,3,29,4,1003.71
572,6.122,29.129,2001,3,29,5,1003.96
572,6.285,29.236,2001,3,29,6,1004.38
572,6.451,29.374,2001,3,29,7,1004.83
572,6.763,29.502,2001,3,29,8,1005.38
572,7.275,29.596,2001,3,29,9,1005.27
572,7.908,29.639,2001,3,29,10,1005.41
572,8.545,29.626,2001,3,29,11,1004.44
572,9.127,29.578,2001,3,29,12,1003.67
572,9.656,29.513,2001,3,29,13,1002.83
572,10.207,29.428,2001,3,29,14,1001.98
572,10.825,29.327,2001,3,29,15,1001.29
572,11.447,29.22,2001,3,29,16,1000.68
572,11.962,29.096,2001,3,29,17,1000.51
572,12.299,28.945,2001,3,29,18,1000.72
572,12.549,28.782,2001,3,29,19,1000.93
572,12.829,28.597,2001,3,29,20,1001.35
572,13.08,28.345,2001,3,29,21,1001.94
572,13.259,28.065,2001,3,29,22,1003.14
572,13.522,27.872,2001,3,29,23,1002.59
572,14.027,27.853,2001,3,30,0,1002.36
572,14.698,27.994,2001,3,30,1,1001.96
572,15.307,28.171,2001,3,30,2,1001.89
572,15.772,28.28,2001,3,30,3,1001.41
572,16.169,28.311,2001,3,30,4,1000.94
572,16.547,28.296,2001,3,30,5,1001.45
572,16.922,28.232,2001,3,30,6,1001.82
572,17.312,28.123,2001,3,30,7,1002.28
572,17.71,28.009,2001,3,30,8,1002.11
572,18.11,27.937,2001,3,30,9,1001.84
572,18.559,27.98,2001,3,30,10,1000.51
572,19.13,28.227,2001,3,30,11,999.62
572,19.767,28.598,2001,3,30,12,998.93
572,20.329,28.914,2001,3,30,13,998.14
572,20.777,29.125,2001,3,30,14,997.61
572,21.164,29.282,2001,3,30,15,997.07
572,21.529,29.425,2001,3,30,16,997.08
572,21.892,29.565,2001,3,30,17,997.07
572,22.272,29.714,2001,3,30,18,997.0
572,22.657,29.9,2001,3,30,19,997.27
572,23.027,30.147,2001,3,30,20,997.79
572,23.379,30.459,2001,3,30,21,997.88
572,23.723,30.819,2001,3,30,22,996.87
572,24.067,31.18,2001,3,30,23,997.0
572,24.399,31.497,2001,3,31,0,996.34
572,24.685,31.769,2001,3,31,1,995.99
572,24.902,32.029,2001,3,31,2,996.07
572,25.074,32.293,2001,3,31,3,995.9
572,25.232,32.555,2001,3,31,4,995.57
572,25.38,32.81,2001,3,31,5,995.85
572,25.514,33.064,2001,3,31,6,996.32
572,25.658,33.313,2001,3,31,7,996.2
572,25.842,33.542,2001,3,31,8,996.29
572,26.047,33.764,2001,3,31,9,996.61
572,26.22,34.03,2001,3,31,10,998.05
572,26.343,34.367,2001,3,31,11,998.24
572,26.418,34.745,2001,3,31,12,998.11
572,26.425,35.11,2001,3,31,13,997.39
572,26.367,35.454,2001,3,31,14,997.37
572,26.274,35.792,2001,3,31,15,997.49
572,26.164,36.108,2001,3,31,16,997.86
572,26.042,36.382,2001,3,31,17,997.97
572,25.889,36.609,2001,3,31,18,998.03
572,25.701,36.79,2001,3,31,19,998.54
572,25.544,36.957,2001,3,31,20,999.17
572,25.466,37.119,2001,3,31,21,998.88
572,25.428,37.255,2001,3,31,22,999.25
572,25.393,37.382,2001,3,31,23,999.76
572,25.354,37.537,2001,4,1,0,999.57
572,25.297,37.718,2001,4,1,1,1000.14
572,25.21,37.893,2001,4,1,2,1000.67
572,25.114,38.037,2001,4,1,3,1001.12
572,25.031,38.156,2001,4,1,4,1001.53
572,24.969,38.258,2001,4,1,5,1001.92
572,24.922,38.338,2001,4,1,6,1002.85
572,24.886,38.397,2001,4,1,7,1003.54
572,24.847,38.449,2001,4,1,8,1004.46
572,24.801,38.511,2001,4,1,9,1005.5
572,24.773,38.601,2001,4,1,10,1008.66
572,24.785,38.709,2001,4,1,11,1008.7
572,24.817,38.807,2001,4,1,12,1008.97
572,24.838,38.882,2001,4,1,13,1008.95
572,24.838,38.935,2001,4,1,14,1009.67
572,24.827,38.969,2001,4,1,15,1009.82
572,24.817,38.983,2001,4,1,16,1010.64
572,24.81,38.973,2001,4,1,17,1011.2
572,24.799,38.935,2001,4,1,18,1012.09
572,24.783,38.879,2001,4,1,19,1013.12
572,24.769,38.826,2001,4,1,20,1013.47
572,24.768,38.779,2001,4,1,21,1013.59
572,24.777,38.729,2001,4,1,22,1014.3
572,24.791,38.671,2001,4,1,23,1013.76
572,24.648,38.512,2001,4,2,0,1014.02
572,24.042,38.065,2001,4,2,1,1013.04
572,23.034,37.357,2001,4,2,2,1013.03
572,22.061,36.676,2001,4,2,3,1013.35
572,21.36,36.21,2001,4,2,4,1013.73
572,20.892,35.949,2001,4,2,5,1014.34
572,20.561,35.819,2001,4,2,6,1015.02
572,20.291,35.757,2001,4,2,7,1015.61
572,20.054,35.745,2001,4,2,8,1016.03
572,19.849,35.77,2001,4,2,9,1016.36
572,19.667,35.796,2001,4,2,10,1017.08
572,19.488,35.798,2001,4,2,11,1016.72
572,19.306,35.775,2001,4,2,12,1016.62
572,19.128,35.734,2001,4,2,13,1016.17
572,18.975,35.684,2001,4,2,14,1015.87
572,18.862,35.633,2001,4,2,15,1015.92
572,18.786,35.582,2001,4,2,16,1016.04
572,18.726,35.521,2001,4,2,17,1016.31
572,18.666,35.435,2001,4,2,18,1016.34
572,18.595,35.326,2001,4,2,19,1017.14
572,18.503,35.217,2001,4,2,20,1017.43
572,18.396,35.134,2001,4,2,21,1017.31
572,18.292,35.077,2001,4,2,22,1017.33
572,18.201,35.026,2001,4,2,23,1016.8
572,18.12,34.967,2001,4,3,0,1016.59
572,18.051,34.901,2001,4,3,1,1016.26
572,18.0,34.829,2001,4,3,2,1016.02
572,17.973,34.743,2001,4,3,3,1015.97
572,17.973,34.648,2001,4,3,4,1016.11
572,17.987,34.556,2001,4,3,5,1016.41
572,17.99,34.471,2001,4,3,6,1016.74
572,17.968,34.38,2001,4,3,7,1017.38
572,17.925,34.288,2001,4,3,8,1017.83
572,17.885,34.218,2001,4,3,9,1017.99
572,17.867,34.177,2001,4,3,10,1017.78
572,17.86,34.15,2001,4,3,11,1017.41
573,8.67,45.5,2001,4,10,3,1013.0
573,8.221,45.026,2001,4,10,4,1012.72
573,7.855,44.658,2001,4,10,5,1012.28
573,7.608,44.427,2001,4,10,6,1011.96
573,7.474,44.287,2001,4,10,7,1012.37
573,7.432,44.197,2001,4,10,8,1012.27
573,7.449,44.155,2001,4,10,9,1011.88
573,7.486,44.185,2001,4,10,10,1011.44
573,7.527,44.284,2001,4,10,11,1010.75
573,7.573,44.404,2001,4,10,12,1009.79
573,7.641,44.492,2001,4,10,13,1008.49
573,7.746,44.521,2001,4,10,14,1007.28
573,7.854,44.46,2001,4,10,15,1006.4
573,7.904,44.289,2001,4,10,16,1006.0
573,7.932,44.047,2001,4,10,17,1005.74
573,8.043,43.811,2001,4,10,18,1005.82
573,8.27,43.63,2001,4,10,19,1005.19
573,8.563,43.502,2001,4,10,20,1005.0
573,8.881,43.402,2001,4,10,21,1004.54
573,9.189,43.319,2001,4,10,22,1004.95
573,9.451,43.249,2001,4,10,23,1004.53
573,9.652,43.179,2001,4,11,0,1003.93
573,9.807,43.093,2001,4,11,1,1003.26
573,9.946,42.992,2001,4,11,2,1002.54
573,10.082,42.888,2001,4,11,3,1002.26
573,10.214,42.789,2001,4,11,4,1001.86
573,10.338,42.691,2001,4,11,5,1001.44
573,10.454,42.594,2001,4,11,6,1001.42
573,10.56,42.505,2001,4,11,7,1001.68
573,10.647,42.423,2001,4,11,8,1001.63
573,10.714,42.351,2001,4,11,9,1001.86
573,10.761,42.295,2001,4,11,10,1001.8
573,10.797,42.247,2001,4,11,11,1001.97
573,10.829,42.192,2001,4,11,12,1001.84
573,10.859,42.126,2001,4,11,13,1002.29
573,10.888,42.051,2001,4,11,14,1001.92
573,10.919,41.966,2001,4,11,15,1001.98
573,10.953,41.868,2001,4,11,16,1002.36
573,10.984,41.76,2001,4,11,17,1002.28
573,11.005,41.643,2001,4,11,18,1002.74
573,11.019,41.525,2001,4,11,19,1003.02
573,11.027,41.416,2001,4,11,20,1003.55
573,11.032,41.321,2001,4,11,21,1003.83
573,11.035,41.229,2001,4,11,22,1004.51
573,11.04,41.126,2001,4,11,23,1004.5
573,11.049,41.009,2001,4,12,0,1003.88
573,11.068,40.878,2001,4,12,1,1003.95
573,11.097,40.734,2001,4,12,2,1003.92
573,11.134,40.571,2001,4,12,3,1003.97
573,11.175,40.386,2001,4,12,4,1004.19
573,11.219,40.183,2001,4,12,5,1004.37
573,11.264,39.975,2001,4,12,6,1004.46
573,11.333,39.773,2001,4,12,7,1004.96
573,11.481,39.574,2001,4,12,8,1005.68
573,11.713,39.372,2001,4,12,9,1006.07
573,11.966,39.162,2001,4,12,10,1005.93
573,12.23,38.938,2001,4,12,11,1006.6
573,12.565,38.717,2001,4,12,12,1006.8
573,12.98,38.538,2001,4,12,13,1006.76
573,13.404,38.427,2001,4,12,14,1006.52
573,13.792,38.362,2001,4,12,15,1006.23
573,14.162,38.279,2001,4,12,16,1006.6
573,14.502,38.151,2001,4,12,17,1006.79
573,14.783,38.016,2001,4,12,18,1006.98
573,15.039,37.921,2001,4,12,19,1007.4
573,15.301,37.876,2001,4,12,20,1007.81
573,15.539,37.855,2001,4,12,21,1007.74
573,15.729,37.823,2001,4,12,22,1008.1
573,15.88,37.751,2001,4,12,23,1007.97
573,16.034,37.634,2001,4,13,0,1007.74
573,16.253,37.504,2001,4,13,1,1007.24
573,16.558,37.39,2001,4,13,2,1007.2
573,16.937,37.324,2001,4,13,3,1006.89
573,17.373,37.355,2001,4,13,4,1006.82
573,17.8,37.423,2001,4,13,5,1006.77
573,18.143,37.408,2001,4,13,6,1006.89
573,18.42,37.293,2001,4,13,7,1007.02
573,18.703,37.11,2001,4,13,8,1006.44
573,19.046,36.868,2001,4,13,9,1005.74
573,19.437,36.601,2001,4,13,10,1005.46
573,19.822,36.375,2001,4,13,11,1004.56
573,20.185,36.218,2001,4,13,12,1003.74
573,20.54,36.095,2001,4,13,13,1002.99
573,20.888,35.947,2001,4,13,14,1002.93
573,21.228,35.761,2001,4,13,15,1003.0
573,21.574,35.571,2001,4,13,16,1002.8
573,21.946,35.399,2001,4,13,17,1003.06
573,22.356,35.239,2001,4,13,18,1003.55
573,22.807,35.091,2001,4,13,19,1004.07
573,23.294,34.958,2001,4,13,20,1003.97
573,23.825,34.836,2001,4,13,21,1003.61
573,24.404,34.733,2001,4,13,22,1002.51
573,25.083,34.715,2001,4,13,23,1002.02
573,25.951,34.886,2001,4,14,0,1001.05
573,26.952,35.194,2001,4,14,1,1000.94
573,27.899,35.453,2001,4,14,2,1000.74
573,28.689,35.602,2001,4,14,3,1000.77
573,29.32,35.699,2001,4,14,4,1000.19
573,29.82,35.79,2001,4,14,5,999.84
573,30.221,35.881,2001,4,14,6,1000.08
573,30.54,35.962,2001,4,14,7,1000.24
573,30.774,36.024,2001,4,14,8,1000.71
573,30.968,36.057,2001,4,14,9,1002.12
573,31.216,36.061,2001,4,14,10,1003.36
573,31.593,36.06,2001,4,14,11,1003.4
573,32.094,36.084,2001,4,14,12,1003.15
573,32.623,36.14,2001,4,14,13,1003.82
573,33.108,36.213,2001,4,14,14,1004.72
573,33.553,36.291,2001,4,14,15,1005.58
573,33.995,36.382,2001,4,14,16,1006.33
573,34.444,36.489,2001,4,14,17,1006.86
573,34.875,36.595,2001,4,14,18,1008.39
573,35.262,36.684,2001,4,14,19,1009.24
573,35.609,36.76,2001,4,14,20,1009.56
573,35.94,36.83,2001,4,14,21,1010.12
574,-4.53,30.45,2001,4,14,14,1001.11
574,-3.865,30.256,2001,4,14,15,999.99
574,-3.076,29.942,2001,4,14,16,999.44
574,-2.411,29.641,2001,4,14,17,999.65
574,-1.924,29.428,2001,4,14,18,1000.05
574,-1.529,29.257,2001,4,14,19,1000.38
574,-1.256,29.084,2001,4,14,20,1000.71
574,-1.157,28.891,2001,4,14,21,1001.47
574,-1.143,28.681,2001,4,14,22,1002.73
574,-1.074,28.491,2001,4,14,23,1002.83
574,-0.893,28.375,2001,4,15,0,1002.52
574,-0.629,28.357,2001,4,15,1,1002.3
574,-0.33,28.407,2001,4,15,2,1001.62
574,-0.036,28.485,2001,4,15,3,1001.47
574,0.238,28.55,2001,4,15,4,1001.58
574,0.498,28.583,2001,4,15,5,1002.05
574,0.74,28.59,2001,4,15,6,1002.23
574,0.957,28.588,2001,4,15,7,1003.15
574,1.152,28.596,2001,4,15,8,1003.57
574,1.344,28.629,2001,4,15,9,1003.85
574,1.561,28.678,2001,4,15,10,1002.89
574,1.824,28.726,2001,4,15,11,1002.65
574,2.119,28.764,2001,4,15,12,1002.07
574,2.42,28.791,2001,4,15,13,1001.45
574,2.719,28.813,2001,4,15,14,1000.72
574,3.023,28.833,2001,4,15,15,1000.2
574,3.324,28.847,2001,4,15,16,999.93
574,3.582,28.845,2001,4,15,17,1000.23
574,3.813,28.823,2001,4,15,18,1000.65
574,4.083,28.797,2001,4,15,19,1001.43
574,4.389,28.788,2001,4,15,20,1002.25
574,4.682,28.806,2001,4,15,21,1003.22
574,4.961,28.844,2001,4,15,22,1002.81
574,5.228,28.881,2001,4,15,23,1003.25
574,5.482,28.905,2001,4,16,0,1002.96
574,5.747,28.928,2001,4,16,1,1002.44
574,6.04,28.971,2001,4,16,2,1002.54
574,6.327,29.036,2001,4,16,3,1002.72
574,6.569,29.119,2001,4,16,4,1003.36
574,6.769,29.208,2001,4,16,5,1003.74
574,6.952,29.289,2001,4,16,6,1004.12
574,7.137,29.352,2001,4,16,7,1004.77
574,7.361,29.389,2001,4,16,8,1005.07
574,7.706,29.395,2001,4,16,9,1005.51
574,8.186,29.407,2001,4,16,10,1006.15
574,8.701,29.481,2001,4,16,11,1006.13
574,9.185,29.624,2001,4,16,12,1005.29
574,9.653,29.768,2001,4,16,13,1004.54
574,10.105,29.852,2001,4,16,14,1003.72
574,10.574,29.812,2001,4,16,15,1003.4
574,11.195,29.527,2001,4,16,16,1003.27
574,12.0,29.052,2001,4,16,17,1003.58
574,12.827,28.675,2001,4,16,18,1003.9
574,13.585,28.565,2001,4,16,19,1004.43
574,14.321,28.674,2001,4,16,20,1005.0
574,15.079,28.915,2001,4,16,21,1005.31
574,15.778,29.267,2001,4,16,22,1005.78
574,16.292,29.698,2001,4,16,23,1005.06
574,16.626,30.117,2001,4,17,0,1004.25
574,16.908,30.453,2001,4,17,1,1003.22
574,17.215,30.707,2001,4,17,2,1002.4
574,17.521,30.924,2001,4,17,3,1002.22
574,17.758,31.144,2001,4,17,4,1001.97
574,17.92,31.375,2001,4,17,5,1002.5
574,18.076,31.606,2001,4,17,6,1002.58
574,18.286,31.835,2001,4,17,7,1002.74
574,18.573,32.061,2001,4,17,8,1002.4
574,18.953,32.283,2001,4,17,9,1002.51
574,19.436,32.497,2001,4,17,10,1000.77
574,20.0,32.701,2001,4,17,11,1000.78
574,20.589,32.899,2001,4,17,12,999.82
574,21.133,33.116,2001,4,17,13,999.1
574,21.586,33.362,2001,4,17,14,998.77
574,21.938,33.611,2001,4,17,15,999.06
574,22.209,33.83,2001,4,17,16,999.77
574,22.44,34.01,2001,4,17,17,1000.17
574,22.675,34.162,2001,4,17,18,1000.41
574,22.954,34.295,2001,4,17,19,1001.17
574,23.284,34.404,2001,4,17,20,1001.53
574,23.663,34.468,2001,4,17,21,1002.1
574,24.122,34.503,2001,4,17,22,1003.08
574,24.658,34.547,2001,4,17,23,1003.54
574,25.185,34.632,2001,4,18,0,1003.3
574,25.627,34.764,2001,4,18,1,1003.24
574,25.984,34.926,2001,4,18,2,1002.81
574,26.309,35.094,2001,4,18,3,1002.98
574,26.647,35.26,2001,4,18,4,1003.35
574,26.973,35.423,2001,4,18,5,1004.13
574,27.278,35.648,2001,4,18,6,1004.41
574,27.665,35.981,2001,4,18,7,1005.18
574,28.148,36.249,2001,4,18,8,1005.4
574,28.598,36.268,2001,4,18,9,1005.12
574,29.0,36.15,2001,4,18,10,1004.26
575,7.24,43.57,2001,4,13,17,1009.17
575,7.18,43.35,2001,4,13,18,1009.18
575,7.128,43.159,2001,4,13,19,1009.33
575,7.24,42.972,2001,4,13,20,1009.27
575,7.51,42.796,2001,4,13,21,1009.4
575,7.727,42.651,2001,4,13,22,1009.49
575,7.843,42.506,2001,4,13,23,1009.31
575,8.027,42.332,2001,4,14,0,1009.27
575,8.379,42.152,2001,4,14,1,1008.55
575,8.845,41.981,2001,4,14,2,1008.39
575,9.285,41.814,2001,4,14,3,1008.08
575,9.583,41.662,2001,4,14,4,1008.01
575,9.778,41.526,2001,4,14,5,1007.8
575,9.999,41.386,2001,4,14,6,1007.99
575,10.32,41.221,2001,4,14,7,1008.56
575,10.762,41.011,2001,4,14,8,1008.64
575,11.33,40.768,2001,4,14,9,1008.7
575,11.969,40.537,2001,4,14,10,1009.3
575,12.601,40.348,2001,4,14,11,1008.86
575,13.179,40.21,2001,4,14,12,1008.03
575,13.668,40.123,2001,4,14,13,1007.64
575,14.065,40.076,2001,4,14,14,1006.84
575,14.433,40.061,2001,4,14,15,1006.48
575,14.876,40.089,2001,4,14,16,1006.0
575,15.428,40.166,2001,4,14,17,1005.53
575,16.009,40.265,2001,4,14,18,1005.25
575,16.522,40.351,2001,4,14,19,1005.1
575,16.96,40.419,2001,4,14,20,1004.85
575,17.358,40.47,2001,4,14,21,1004.56
575,17.694,40.456,2001,4,14,22,1004.1
575,17.947,40.37,2001,4,14,23,1004.27
575,18.185,40.279,2001,4,15,0,1003.75
575,18.499,40.24,2001,4,15,1,1003.03
575,18.944,40.244,2001,4,15,2,1002.78
575,19.511,40.245,2001,4,15,3,1002.48
575,20.14,40.213,2001,4,15,4,1002.43
575,20.761,40.164,2001,4,15,5,1002.55
575,21.312,40.126,2001,4,15,6,1002.9
575,21.774,40.105,2001,4,15,7,1003.81
575,22.184,40.108,2001,4,15,8,1003.6
575,22.592,40.162,2001,4,15,9,1003.17
575,23.015,40.277,2001,4,15,10,1003.53
575,23.432,40.431,2001,4,15,11,1003.69
575,23.833,40.613,2001,4,15,12,1003.43
575,24.231,40.822,2001,4,15,13,1003.22
575,24.627,41.049,2001,4,15,14,1002.86
575,24.997,41.264,2001,4,15,15,1003.06
575,25.326,41.45,2001,4,15,16,1002.85
575,25.632,41.607,2001,4,15,17,1003.45
575,25.947,41.741,2001,4,15,18,1004.18
575,26.294,41.884,2001,4,15,19,1005.0
575,26.675,42.084,2001,4,15,20,1005.94
575,27.06,42.329,2001,4,15,21,1006.61
575,27.408,42.564,2001,4,15,22,1007.34
575,27.717,42.791,2001,4,15,23,1007.53
575,28.016,43.033,2001,4,16,0,1007.45
575,28.307,43.268,2001,4,16,1,1007.59
575,28.554,43.46,2001,4,16,2,1007.83
575,28.701,43.597,2001,4,16,3,1008.01
575,28.755,43.689,2001,4,16,4,1008.74
575,28.784,43.768,2001,4,16,5,1009.43
575,28.839,43.866,2001,4,16,6,1009.8
575,28.917,43.99,2001,4,16,7,1010.41
575,29.0,44.129,2001,4,16,8,1011.13
575,29.091,44.278,2001,4,16,9,1011.63
575,29.226,44.388,2001,4,16,10,1012.05
575,29.435,44.443,2001,4,16,11,1012.22
575,29.685,44.522,2001,4,16,12,1012.33
575,29.914,44.636,2001,4,16,13,1012.36
575,30.094,44.702,2001,4,16,14,1012.51
575,30.216,44.737,2001,4,16,15,1012.9
575,30.284,44.817,2001,4,16,16,1012.87
575,30.33,44.93,2001,4,16,17,1013.0
576,7.5,44.75,2001,4,17,13,1009.87
576,7.913,44.976,2001,4,17,14,1009.38
576,8.17,45.097,2001,4,17,15,1008.8
576,8.24,45.131,2001,4,17,16,1008.56
576,8.156,45.101,2001,4,17,17,1008.56
576,8.0,45.026,2001,4,17,18,1008.85
576,7.829,44.925,2001,4,17,19,1009.34
576,7.654,44.817,2001,4,17,20,1009.7
576,7.503,44.715,2001,4,17,21,1009.98
576,7.411,44.63,2001,4,17,22,1010.18
576,7.364,44.579,2001,4,17,23,1009.93
576,7.319,44.557,2001,4,18,0,1009.99
576,7.27,44.537,2001,4,18,1,1009.54
576,7.231,44.51,2001,4,18,2,1009.28
576,7.224,44.483,2001,4,18,3,1009.12
576,7.263,44.458,2001,4,18,4,1008.98
576,7.322,44.418,2001,4,18,5,1008.84
576,7.356,44.361,2001,4,18,6,1008.91
576,7.356,44.308,2001,4,18,7,1008.97
576,7.336,44.28,2001,4,18,8,1008.27
576,7.302,44.279,2001,4,18,9,1007.78
576,7.265,44.286,2001,4,18,10,1007.11
576,7.231,44.282,2001,4,18,11,1005.88
576,7.199,44.271,2001,4,18,12,1004.63
576,7.173,44.263,2001,4,18,13,1003.75
576,7.157,44.257,2001,4,18,14,1003.39
576,7.158,44.257,2001,4,18,15,1003.56
576,7.182,44.261,2001,4,18,16,1003.58
576,7.202,44.235,2001,4,18,17,1003.92
576,7.207,44.157,2001,4,18,18,1004.27
576,7.229,44.066,2001,4,18,19,1004.77
576,7.291,44.004,2001,4,18,20,1005.3
576,7.414,43.962,2001,4,18,21,1005.67
576,7.594,43.907,2001,4,18,22,1006.22
576,7.779,43.833,2001,4,18,23,1006.03
576,7.922,43.757,2001,4,19,0,1005.58
576,8.02,43.703,2001,4,19,1,1004.88
576,8.126,43.697,2001,4,19,2,1004.74
576,8.27,43.747,2001,4,19,3,1004.37
576,8.417,43.822,2001,4,19,4,1004.29
576,8.506,43.905,2001,4,19,5,1004.22
576,8.471,43.999,2001,4,19,6,1004.23
576,8.325,44.102,2001,4,19,7,1004.37
576,8.173,44.208,2001,4,19,8,1004.36
576,8.066,44.299,2001,4,19,9,1003.87
576,7.981,44.364,2001,4,19,10,1003.34
576,7.906,44.406,2001,4,19,11,1002.48
576,7.852,44.433,2001,4,19,12,1001.87
576,7.832,44.445,2001,4,19,13,1000.97
576,7.859,44.443,2001,4,19,14,1000.22
576,7.926,44.424,2001,4,19,15,1000.04
576,8.014,44.391,2001,4,19,16,1000.31
576,8.11,44.364,2001,4,19,17,1000.38
576,8.219,44.353,2001,4,19,18,1000.45
576,8.344,44.364,2001,4,19,19,1000.89
576,8.475,44.41,2001,4,19,20,1001.41
576,8.623,44.494,2001,4,19,21,1001.9
576,8.795,44.585,2001,4,19,22,1002.02
576,8.944,44.648,2001,4,19,23,1001.52
576,9.022,44.663,2001,4,20,0,1001.3
576,9.01,44.618,2001,4,20,1,1001.01
576,8.915,44.528,2001,4,20,2,1000.67
576,8.783,44.43,2001,4,20,3,1000.34
576,8.661,44.352,2001,4,20,4,1000.1
576,8.559,44.301,2001,4,20,5,999.82
576,8.46,44.276,2001,4,20,6,999.73
576,8.339,44.259,2001,4,20,7,999.81
576,8.167,44.215,2001,4,20,8,999.42
576,7.969,44.147,2001,4,20,9,999.17
576,7.816,44.091,2001,4,20,10,998.01
576,7.724,44.05,2001,4,20,11,998.05
576,7.665,44.007,2001,4,20,12,997.39
576,7.638,43.966,2001,4,20,13,996.65
576,7.639,43.934,2001,4,20,14,996.17
576,7.668,43.899,2001,4,20,15,995.8
576,7.726,43.85,2001,4,20,16,995.91
576,7.796,43.794,2001,4,20,17,996.25
576,7.887,43.742,2001,4,20,18,996.37
576,8.05,43.696,2001,4,20,19,996.88
576,8.302,43.668,2001,4,20,20,997.83
576,8.602,43.696,2001,4,20,21,998.18
576,8.902,43.79,2001,4,20,22,998.5
576,9.152,43.892,2001,4,20,23,998.24
576,9.327,43.957,2001,4,21,0,997.5
576,9.439,43.979,2001,4,21,1,996.48
576,9.505,43.963,2001,4,21,2,996.11
576,9.565,43.938,2001,4,21,3,995.62
576,9.648,43.941,2001,4,21,4,995.19
576,9.768,43.989,2001,4,21,5,995.5
576,9.961,44.074,2001,4,21,6,996.08
576,10.218,44.17,2001,4,21,7,996.01
576,10.478,44.282,2001,4,21,8,995.92
576,10.689,44.416,2001,4,21,9,996.03
576,10.861,44.546,2001,4,21,10,995.72
576,11.043,44.657,2001,4,21,11,995.41
576,11.169,44.769,2001,4,21,12,995.33
576,11.106,44.9,2001,4,21,13,994.98
576,10.846,45.031,2001,4,21,14,994.9
576,10.482,45.109,2001,4,21,15,994.74
576,10.104,45.102,2001,4,21,16,995.26
576,9.768,45.024,2001,4,21,17,995.47
576,9.491,44.888,2001,4,21,18,995.8
576,9.303,44.669,2001,4,21,19,996.59
576,9.243,44.359,2001,4,21,20,997.16
576,9.267,44.035,2001,4,21,21,997.34
576,9.318,43.755,2001,4,21,22,996.99
576,9.418,43.493,2001,4,21,23,997.27
576,9.578,43.224,2001,4,22,0,997.15
576,9.76,42.943,2001,4,22,1,996.74
576,9.959,42.622,2001,4,22,2,996.91
576,10.194,42.269,2001,4,22,3,996.79
576,10.457,41.954,2001,4,22,4,996.73
576,10.728,41.711,2001,4,22,5,996.89
576,11.0,41.5,2001,4,22,6,997.21
577,16.92,25.7,2001,4,28,13,999.28
577,17.52,25.737,2001,4,28,14,998.41
577,18.104,25.777,2001,4,28,15,997.79
577,18.676,25.828,2001,4,28,16,997.68
577,19.266,25.915,2001,4,28,17,997.68
577,19.84,26.017,2001,4,28,18,997.96
577,20.321,26.069,2001,4,28,19,998.07
577,20.667,26.059,2001,4,28,20,998.18
577,20.915,26.043,2001,4,28,21,998.0
577,21.154,26.06,2001,4,28,22,997.59
577,21.433,26.072,2001,4,28,23,997.31
577,21.722,26.038,2001,4,29,0,996.86
577,21.993,25.995,2001,4,29,1,996.3
577,22.228,26.022,2001,4,29,2,996.6
577,22.375,26.155,2001,4,29,3,997.02
577,22.45,26.356,2001,4,29,4,997.53
577,22.559,26.572,2001,4,29,5,998.05
577,22.764,26.764,2001,4,29,6,998.44
577,23.029,26.913,2001,4,29,7,998.86
577,23.289,27.034,2001,4,29,8,998.84
577,23.515,27.159,2001,4,29,9,998.98
577,23.714,27.299,2001,4,29,10,997.49
